epoch,train_loss,train_cls_loss,train_mmd,train_dom_loss,train_dom_acc,train_alpha,val_mean_acc,val_mean_f1,epoch_time_s,val_photo_acc,val_photo_f1,val_art_painting_acc,val_art_painting_f1,val_cartoon_acc,val_cartoon_f1
1,0.5153116451122275,0.49053210120147733,0.24779544214704144,nan,nan,nan,0.8998690723580435,0.8969171438491516,47.39282250404358,0.9347181008902077,0.9251008993036997,0.8710462287104623,0.8648583006107834,0.8938428874734607,0.9007922316329717
2,0.24719652918107177,0.229522574313022,0.17673954856929494,nan,nan,nan,0.8773730721328946,0.8675159435998553,37.45581555366516,0.9109792284866469,0.8901705312321669,0.8442822384428224,0.8369086705881124,0.8768577494692145,0.8754686289792867
3,0.2061253665988125,0.1905299049653854,0.15595460975941142,nan,nan,nan,0.8985401597812964,0.8990290615423505,38.507049798965454,0.9643916913946587,0.9595488652324147,0.8734793187347932,0.8659409619028295,0.8577494692144374,0.8715973574918074
4,0.13053111593929392,0.11473453831722825,0.15796577307715345,nan,nan,nan,0.9232223341682456,0.9231424468238897,39.98375964164734,0.9643916913946587,0.957846773109931,0.8880778588807786,0.8910325264533577,0.9171974522292994,0.9205480409083803
5,0.12175694288713719,0.1073643138698205,0.1439262865787715,nan,nan,nan,0.9118657220402774,0.9148103605169448,39.84872055053711,0.9554896142433235,0.9496245429064302,0.8905109489051095,0.8950401576145653,0.8895966029723992,0.8997663810298384
6,0.116473190453997,0.10150069032356418,0.14972499531892994,nan,nan,nan,0.9195603058194289,0.9171701596793365,39.301650047302246,0.9525222551928784,0.9439793587656221,0.878345498783455,0.8735211570284113,0.9278131634819533,0.9340099632439759
7,0.07947195792542909,0.06536259722000506,0.14109360222792744,nan,nan,nan,0.9264202226237441,0.922690041805745,39.519368410110474,0.9584569732937686,0.9500024281369891,0.9099756690997567,0.9059604265314067,0.910828025477707,0.912107270748839
8,0.09516540914773941,0.08136213133559013,0.13803277828207064,nan,nan,nan,0.9039288670165705,0.902815923326873,39.32335877418518,0.9465875370919882,0.9394258054695174,0.8734793187347932,0.8731185944149453,0.89171974522293,0.8959033700961562
9,0.05524769781704121,0.04204820859516289,0.13199489330177877,nan,nan,nan,0.9123466622679223,0.9083891025247363,39.76023817062378,0.9436201780415431,0.9296186397491668,0.878345498783455,0.8779871093883794,0.9150743099787686,0.9175615584366623
